,Price,Year,Mileage,Tank capacity,Fuel type,Model,Estimation
13851,65900,2015,149750,1968,7,32,2
13852,97000,2016,119000,1968,7,32,3
13853,15900,2008,332000,1896,7,32,2
13854,19900,2011,215000,1199,7,35,2
13855,8490,2005,229000,1598,1,16,0
13856,17500,2013,116586,1598,7,35,0
13857,86500,2014,362000,1968,7,30,2
13858,4500,2000,242336,1896,7,39,0
13859,25900,2009,235064,1598,7,16,2
13860,43900,2012,165000,1968,7,38,2
13861,73800,2016,184500,1798,1,32,2
13862,128500,2022,1,1498,1,41,0
13863,4950,1999,308000,1984,1,4,1
13864,41500,2013,180000,1968,7,32,2
13865,8500,2005,345000,1896,7,32,2
13866,33900,2012,177000,1600,7,16,2
13867,37900,2013,199000,1968,7,32,2
13868,19999,2010,332298,1968,7,32,0
13869,74415,2017,205000,1968,7,32,2
13870,87900,2018,65000,1984,1,16,2
13871,88999,2018,179960,1968,7,16,2
13872,119500,2020,52000,1498,1,41,2
13873,31000,2002,511000,2461,7,9,0
13874,23500,2011,223000,1390,1,16,1
13875,29800,2012,190000,1598,7,16,2
13876,67600,1998,234700,2461,7,9,0
13877,4200,1999,231000,1896,7,16,1
13878,19900,2009,274663,1968,7,16,0
13879,32900,2012,214000,1600,7,16,2
13880,79900,2018,171000,1968,7,32,1
13881,187900,2023,1,1498,1,44,0
13882,15300,2011,147000,1598,7,16,0
13883,65900,2015,149750,1968,7,32,2
13884,97000,2016,119000,1968,7,32,3
13885,15900,2008,332000,1896,7,32,2
13886,8490,2005,229000,1598,1,16,0
13887,19900,2011,215000,1199,7,35,2
13888,17500,2013,116586,1598,7,35,0
13889,86500,2014,362000,1968,7,30,2
13890,4500,2000,242336,1896,7,39,0
13891,25900,2009,235064,1598,7,16,2
13892,43900,2012,165000,1968,7,38,2
13893,73800,2016,184500,1798,1,32,2
13894,128500,2022,1,1498,1,41,0
13895,4950,1999,308000,1984,1,4,1
13896,41500,2013,180000,1968,7,32,2
13897,8500,2005,345000,1896,7,32,2
13898,33900,2012,177000,1600,7,16,2
13899,37900,2013,199000,1968,7,32,2
13900,19999,2010,332298,1968,7,32,0
13901,74415,2017,205000,1968,7,32,2
13902,87900,2018,65000,1984,1,16,2
13903,88999,2018,179960,1968,7,16,2
13904,119500,2020,52000,1498,1,41,2
13905,31000,2002,511000,2461,7,9,0
13906,23500,2011,223000,1390,1,16,1
13907,29800,2012,190000,1598,7,16,2
13908,67600,1998,234700,2461,7,9,0
13909,4200,1999,231000,1896,7,16,1
13910,19900,2009,274663,1968,7,16,0
13911,32900,2012,214000,1600,7,16,2
13912,79900,2018,171000,1968,7,32,1
13913,187900,2023,1,1498,1,44,0
13914,15300,2011,147000,1598,7,16,0
13915,65900,2015,149750,1968,7,32,2
13916,97000,2016,119000,1968,7,32,3
13917,15900,2008,332000,1896,7,32,2
13918,19900,2011,215000,1199,7,35,2
13919,8490,2005,229000,1598,1,16,0
13920,17500,2013,116586,1598,7,35,0
13921,86500,2014,362000,1968,7,30,2
13922,4500,2000,242336,1896,7,39,0
13923,25900,2009,235064,1598,7,16,2
13924,43900,2012,165000,1968,7,38,2
13925,73800,2016,184500,1798,1,32,2
13926,128500,2022,1,1498,1,41,0
13927,4950,1999,308000,1984,1,4,1
13928,41500,2013,180000,1968,7,32,2
13929,8500,2005,345000,1896,7,32,2
13930,33900,2012,177000,1600,7,16,2
13931,37900,2013,199000,1968,7,32,2
13932,19999,2010,332298,1968,7,32,0
13933,74415,2017,205000,1968,7,32,2
13934,87900,2018,65000,1984,1,16,2
13935,88999,2018,179960,1968,7,16,2
13936,119500,2020,52000,1498,1,41,2
13937,31000,2002,511000,2461,7,9,0
13938,23500,2011,223000,1390,1,16,1
13939,29800,2012,190000,1598,7,16,2
13940,67600,1998,234700,2461,7,9,0
13941,4200,1999,231000,1896,7,16,1
13942,19900,2009,274663,1968,7,16,0
13943,32900,2012,214000,1600,7,16,2
13944,79900,2018,171000,1968,7,32,1
13945,187900,2023,1,1498,1,44,0
13946,15300,2011,147000,1598,7,16,0
13947,65900,2015,149750,1968,7,32,2
13948,97000,2016,119000,1968,7,32,3
13949,15900,2008,332000,1896,7,32,2
13950,8490,2005,229000,1598,1,16,0
13951,19900,2011,215000,1199,7,35,2
13952,17500,2013,116586,1598,7,35,0
13953,86500,2014,362000,1968,7,30,2
13954,4500,2000,242336,1896,7,39,0
13955,25900,2009,235064,1598,7,16,2
13956,43900,2012,165000,1968,7,38,2
13957,73800,2016,184500,1798,1,32,2
13958,128500,2022,1,1498,1,41,0
13959,4950,1999,308000,1984,1,4,1
13960,41500,2013,180000,1968,7,32,2
13961,8500,2005,345000,1896,7,32,2
13962,33900,2012,177000,1600,7,16,2
13963,37900,2013,199000,1968,7,32,2
13964,19999,2010,332298,1968,7,32,0
13965,74415,2017,205000,1968,7,32,2
13966,87900,2018,65000,1984,1,16,2
13967,88999,2018,179960,1968,7,16,2
13968,119500,2020,52000,1498,1,41,2
13969,31000,2002,511000,2461,7,9,0
13970,23500,2011,223000,1390,1,16,1
13971,29800,2012,190000,1598,7,16,2
13972,67600,1998,234700,2461,7,9,0
13973,4200,1999,231000,1896,7,16,1
13974,19900,2009,274663,1968,7,16,0
13975,32900,2012,214000,1600,7,16,2
13976,79900,2018,171000,1968,7,32,1
13977,187900,2023,1,1498,1,44,0
13978,15300,2011,147000,1598,7,16,0
13979,65900,2015,149750,1968,7,32,2
13980,97000,2016,119000,1968,7,32,3
13981,15900,2008,332000,1896,7,32,2
13982,19900,2011,215000,1199,7,35,2
13983,8490,2005,229000,1598,1,16,0
13984,17500,2013,116586,1598,7,35,0
13985,86500,2014,362000,1968,7,30,2
13986,4500,2000,242336,1896,7,39,0
13987,25900,2009,235064,1598,7,16,2
13988,43900,2012,165000,1968,7,38,2
13989,73800,2016,184500,1798,1,32,2
13990,128500,2022,1,1498,1,41,0
13991,4950,1999,308000,1984,1,4,1
13992,41500,2013,180000,1968,7,32,2
13993,8500,2005,345000,1896,7,32,2
13994,33900,2012,177000,1600,7,16,2
13995,37900,2013,199000,1968,7,32,2
13996,19999,2010,332298,1968,7,32,0
13997,74415,2017,205000,1968,7,32,2
13998,87900,2018,65000,1984,1,16,2
13999,88999,2018,179960,1968,7,16,2
14000,119500,2020,52000,1498,1,41,2
14001,31000,2002,511000,2461,7,9,0
14002,23500,2011,223000,1390,1,16,1
14003,29800,2012,190000,1598,7,16,2
14004,67600,1998,234700,2461,7,9,0
14005,4200,1999,231000,1896,7,16,1
14006,19900,2009,274663,1968,7,16,0
14007,32900,2012,214000,1600,7,16,2
14008,79900,2018,171000,1968,7,32,1
14009,187900,2023,1,1498,1,44,0
14010,15300,2011,147000,1598,7,16,0
14011,65900,2015,149750,1968,7,32,2
14012,97000,2016,119000,1968,7,32,3
14013,15900,2008,332000,1896,7,32,2
14014,8490,2005,229000,1598,1,16,0
14015,19900,2011,215000,1199,7,35,2
14016,17500,2013,116586,1598,7,35,0
14017,86500,2014,362000,1968,7,30,2
14018,4500,2000,242336,1896,7,39,0
14019,25900,2009,235064,1598,7,16,2
14020,43900,2012,165000,1968,7,38,2
14021,73800,2016,184500,1798,1,32,2
14022,128500,2022,1,1498,1,41,0
14023,4950,1999,308000,1984,1,4,1
14024,41500,2013,180000,1968,7,32,2
14025,8500,2005,345000,1896,7,32,2
14026,33900,2012,177000,1600,7,16,2
14027,37900,2013,199000,1968,7,32,2
14028,19999,2010,332298,1968,7,32,0
14029,74415,2017,205000,1968,7,32,2
14030,87900,2018,65000,1984,1,16,2
14031,88999,2018,179960,1968,7,16,2
14032,119500,2020,52000,1498,1,41,2
14033,31000,2002,511000,2461,7,9,0
14034,23500,2011,223000,1390,1,16,1
14035,29800,2012,190000,1598,7,16,2
14036,67600,1998,234700,2461,7,9,0
14037,4200,1999,231000,1896,7,16,1
14038,19900,2009,274663,1968,7,16,0
14039,32900,2012,214000,1600,7,16,2
14040,79900,2018,171000,1968,7,32,1
14041,187900,2023,1,1498,1,44,0
14042,15300,2011,147000,1598,7,16,0
14043,65900,2015,149750,1968,7,32,2
14044,97000,2016,119000,1968,7,32,3
14045,15900,2008,332000,1896,7,32,2
14046,8490,2005,229000,1598,1,16,0
14047,19900,2011,215000,1199,7,35,2
14048,17500,2013,116586,1598,7,35,0
14049,86500,2014,362000,1968,7,30,2
14050,4500,2000,242336,1896,7,39,0
14051,25900,2009,235064,1598,7,16,2
14052,43900,2012,165000,1968,7,38,2
14053,73800,2016,184500,1798,1,32,2
14054,128500,2022,1,1498,1,41,0
14055,4950,1999,308000,1984,1,4,1
14056,41500,2013,180000,1968,7,32,2
14057,8500,2005,345000,1896,7,32,2
14058,33900,2012,177000,1600,7,16,2
14059,37900,2013,199000,1968,7,32,2
14060,19999,2010,332298,1968,7,32,0
14061,74415,2017,205000,1968,7,32,2
14062,87900,2018,65000,1984,1,16,2
14063,88999,2018,179960,1968,7,16,2
14064,119500,2020,52000,1498,1,41,2
14065,31000,2002,511000,2461,7,9,0
14066,23500,2011,223000,1390,1,16,1
14067,29800,2012,190000,1598,7,16,2
14068,67600,1998,234700,2461,7,9,0
14069,4200,1999,231000,1896,7,16,1
14070,19900,2009,274663,1968,7,16,0
14071,32900,2012,214000,1600,7,16,2
14072,79900,2018,171000,1968,7,32,1
14073,187900,2023,1,1498,1,44,0
14074,15300,2011,147000,1598,7,16,0
14075,65900,2015,149750,1968,7,32,2
14076,97000,2016,119000,1968,7,32,3
14077,15900,2008,332000,1896,7,32,2
14078,19900,2011,215000,1199,7,35,2
14079,8490,2005,229000,1598,1,16,0
14080,17500,2013,116586,1598,7,35,0
14081,86500,2014,362000,1968,7,30,2
14082,4500,2000,242336,1896,7,39,0
14083,25900,2009,235064,1598,7,16,2
14084,43900,2012,165000,1968,7,38,2
14085,73800,2016,184500,1798,1,32,2
14086,128500,2022,1,1498,1,41,0
14087,4950,1999,308000,1984,1,4,1
14088,41500,2013,180000,1968,7,32,2
14089,8500,2005,345000,1896,7,32,2
14090,33900,2012,177000,1600,7,16,2
14091,37900,2013,199000,1968,7,32,2
14092,19999,2010,332298,1968,7,32,0
14093,74415,2017,205000,1968,7,32,2
14094,87900,2018,65000,1984,1,16,2
14095,88999,2018,179960,1968,7,16,2
14096,119500,2020,52000,1498,1,41,2
14097,31000,2002,511000,2461,7,9,0
14098,23500,2011,223000,1390,1,16,1
14099,29800,2012,190000,1598,7,16,2
14100,67600,1998,234700,2461,7,9,0
14101,4200,1999,231000,1896,7,16,1
14102,19900,2009,274663,1968,7,16,0
14103,32900,2012,214000,1600,7,16,2
14104,79900,2018,171000,1968,7,32,1
14105,187900,2023,1,1498,1,44,0
14106,15300,2011,147000,1598,7,16,0
14107,65900,2015,149750,1968,7,32,2
14108,97000,2016,119000,1968,7,32,3
14109,15900,2008,332000,1896,7,32,2
14110,19900,2011,215000,1199,7,35,2
14111,8490,2005,229000,1598,1,16,0
14112,17500,2013,116586,1598,7,35,0
14113,86500,2014,362000,1968,7,30,2
14114,4500,2000,242336,1896,7,39,0
14115,25900,2009,235064,1598,7,16,2
14116,43900,2012,165000,1968,7,38,2
14117,73800,2016,184500,1798,1,32,2
14118,128500,2022,1,1498,1,41,0
14119,4950,1999,308000,1984,1,4,1
14120,41500,2013,180000,1968,7,32,2
14121,8500,2005,345000,1896,7,32,2
14122,33900,2012,177000,1600,7,16,2
14123,37900,2013,199000,1968,7,32,2
14124,19999,2010,332298,1968,7,32,0
14125,74415,2017,205000,1968,7,32,2
14126,87900,2018,65000,1984,1,16,2
14127,88999,2018,179960,1968,7,16,2
14128,119500,2020,52000,1498,1,41,2
14129,31000,2002,511000,2461,7,9,0
14130,23500,2011,223000,1390,1,16,1
14131,29800,2012,190000,1598,7,16,2
14132,67600,1998,234700,2461,7,9,0
14133,4200,1999,231000,1896,7,16,1
14134,19900,2009,274663,1968,7,16,0
14135,32900,2012,214000,1600,7,16,2
14136,79900,2018,171000,1968,7,32,1
14137,187900,2023,1,1498,1,44,0
14138,15300,2011,147000,1598,7,16,0
14139,65900,2015,149750,1968,7,32,2
14140,97000,2016,119000,1968,7,32,3
14141,15900,2008,332000,1896,7,32,2
14142,8490,2005,229000,1598,1,16,0
14143,19900,2011,215000,1199,7,35,2
14144,17500,2013,116586,1598,7,35,0
14145,86500,2014,362000,1968,7,30,2
14146,4500,2000,242336,1896,7,39,0
14147,25900,2009,235064,1598,7,16,2
14148,43900,2012,165000,1968,7,38,2
14149,73800,2016,184500,1798,1,32,2
14150,128500,2022,1,1498,1,41,0
14151,4950,1999,308000,1984,1,4,1
14152,41500,2013,180000,1968,7,32,2
14153,8500,2005,345000,1896,7,32,2
14154,33900,2012,177000,1600,7,16,2
14155,37900,2013,199000,1968,7,32,2
14156,19999,2010,332298,1968,7,32,0
14157,74415,2017,205000,1968,7,32,2
14158,87900,2018,65000,1984,1,16,2
14159,88999,2018,179960,1968,7,16,2
14160,119500,2020,52000,1498,1,41,2
14161,31000,2002,511000,2461,7,9,0
14162,23500,2011,223000,1390,1,16,1
14163,29800,2012,190000,1598,7,16,2
14164,67600,1998,234700,2461,7,9,0
14165,4200,1999,231000,1896,7,16,1
14166,19900,2009,274663,1968,7,16,0
14167,32900,2012,214000,1600,7,16,2
14168,79900,2018,171000,1968,7,32,1
14169,187900,2023,1,1498,1,44,0
14170,15300,2011,147000,1598,7,16,0
14171,65900,2015,149750,1968,7,32,2
14172,97000,2016,119000,1968,7,32,3
14173,15900,2008,332000,1896,7,32,2
14174,19900,2011,215000,1199,7,35,2
14175,8490,2005,229000,1598,1,16,0
14176,17500,2013,116586,1598,7,35,0
14177,86500,2014,362000,1968,7,30,2
14178,4500,2000,242336,1896,7,39,0
14179,25900,2009,235064,1598,7,16,2
14180,43900,2012,165000,1968,7,38,2
14181,73800,2016,184500,1798,1,32,2
14182,128500,2022,1,1498,1,41,0
14183,4950,1999,308000,1984,1,4,1
14184,41500,2013,180000,1968,7,32,2
14185,8500,2005,345000,1896,7,32,2
14186,33900,2012,177000,1600,7,16,2
14187,37900,2013,199000,1968,7,32,2
14188,19999,2010,332298,1968,7,32,0
14189,74415,2017,205000,1968,7,32,2
14190,87900,2018,65000,1984,1,16,2
14191,88999,2018,179960,1968,7,16,2
14192,119500,2020,52000,1498,1,41,2
14193,31000,2002,511000,2461,7,9,0
14194,23500,2011,223000,1390,1,16,1
14195,29800,2012,190000,1598,7,16,2
14196,67600,1998,234700,2461,7,9,0
14197,4200,1999,231000,1896,7,16,1
14198,19900,2009,274663,1968,7,16,0
14199,32900,2012,214000,1600,7,16,2
14200,79900,2018,171000,1968,7,32,1
14201,187900,2023,1,1498,1,44,0
14202,15300,2011,147000,1598,7,16,0
14203,65900,2015,149750,1968,7,32,2
14204,97000,2016,119000,1968,7,32,3
14205,15900,2008,332000,1896,7,32,2
14206,19900,2011,215000,1199,7,35,2
14207,8490,2005,229000,1598,1,16,0
14208,17500,2013,116586,1598,7,35,0
14209,86500,2014,362000,1968,7,30,2
14210,4500,2000,242336,1896,7,39,0
14211,25900,2009,235064,1598,7,16,2
14212,43900,2012,165000,1968,7,38,2
14213,73800,2016,184500,1798,1,32,2
14214,128500,2022,1,1498,1,41,0
14215,4950,1999,308000,1984,1,4,1
14216,41500,2013,180000,1968,7,32,2
14217,8500,2005,345000,1896,7,32,2
14218,33900,2012,177000,1600,7,16,2
14219,37900,2013,199000,1968,7,32,2
14220,19999,2010,332298,1968,7,32,0
14221,74415,2017,205000,1968,7,32,2
14222,87900,2018,65000,1984,1,16,2
14223,88999,2018,179960,1968,7,16,2
14224,119500,2020,52000,1498,1,41,2
14225,31000,2002,511000,2461,7,9,0
14226,23500,2011,223000,1390,1,16,1
14227,29800,2012,190000,1598,7,16,2
14228,67600,1998,234700,2461,7,9,0
14229,4200,1999,231000,1896,7,16,1
14230,19900,2009,274663,1968,7,16,0
14231,32900,2012,214000,1600,7,16,2
14232,79900,2018,171000,1968,7,32,1
14233,187900,2023,1,1498,1,44,0
14234,15300,2011,147000,1598,7,16,0
14235,65900,2015,149750,1968,7,32,2
14236,97000,2016,119000,1968,7,32,3
14237,15900,2008,332000,1896,7,32,2
14238,8490,2005,229000,1598,1,16,0
14239,19900,2011,215000,1199,7,35,2
14240,17500,2013,116586,1598,7,35,0
14241,86500,2014,362000,1968,7,30,2
14242,4500,2000,242336,1896,7,39,0
14243,25900,2009,235064,1598,7,16,2
14244,43900,2012,165000,1968,7,38,2
14245,73800,2016,184500,1798,1,32,2
14246,128500,2022,1,1498,1,41,0
14247,4950,1999,308000,1984,1,4,1
14248,41500,2013,180000,1968,7,32,2
14249,8500,2005,345000,1896,7,32,2
14250,33900,2012,177000,1600,7,16,2
14251,37900,2013,199000,1968,7,32,2
14252,19999,2010,332298,1968,7,32,0
14253,74415,2017,205000,1968,7,32,2
14254,87900,2018,65000,1984,1,16,2
14255,88999,2018,179960,1968,7,16,2
14256,119500,2020,52000,1498,1,41,2
14257,31000,2002,511000,2461,7,9,0
14258,23500,2011,223000,1390,1,16,1
14259,29800,2012,190000,1598,7,16,2
14260,67600,1998,234700,2461,7,9,0
14261,4200,1999,231000,1896,7,16,1
14262,19900,2009,274663,1968,7,16,0
14263,32900,2012,214000,1600,7,16,2
14264,79900,2018,171000,1968,7,32,1
14265,187900,2023,1,1498,1,44,0
14266,15300,2011,147000,1598,7,16,0
14267,65900,2015,149750,1968,7,32,2
14268,97000,2016,119000,1968,7,32,3
14269,15900,2008,332000,1896,7,32,2
14270,19900,2011,215000,1199,7,35,2
14271,8490,2005,229000,1598,1,16,0
14272,17500,2013,116586,1598,7,35,0
14273,86500,2014,362000,1968,7,30,2
14274,4500,2000,242336,1896,7,39,0
14275,25900,2009,235064,1598,7,16,2
14276,43900,2012,165000,1968,7,38,2
14277,73800,2016,184500,1798,1,32,2
14278,128500,2022,1,1498,1,41,0
14279,4950,1999,308000,1984,1,4,1
14280,41500,2013,180000,1968,7,32,2
14281,8500,2005,345000,1896,7,32,2
14282,33900,2012,177000,1600,7,16,2
14283,37900,2013,199000,1968,7,32,2
14284,19999,2010,332298,1968,7,32,0
14285,74415,2017,205000,1968,7,32,2
14286,87900,2018,65000,1984,1,16,2
14287,88999,2018,179960,1968,7,16,2
14288,119500,2020,52000,1498,1,41,2
14289,31000,2002,511000,2461,7,9,0
14290,23500,2011,223000,1390,1,16,1
14291,29800,2012,190000,1598,7,16,2
14292,67600,1998,234700,2461,7,9,0
14293,4200,1999,231000,1896,7,16,1
14294,19900,2009,274663,1968,7,16,0
14295,32900,2012,214000,1600,7,16,2
14296,79900,2018,171000,1968,7,32,1
14297,187900,2023,1,1498,1,44,0
14298,15300,2011,147000,1598,7,16,0
14299,65900,2015,149750,1968,7,32,2
14300,97000,2016,119000,1968,7,32,3
14301,15900,2008,332000,1896,7,32,2
14302,8490,2005,229000,1598,1,16,0
14303,19900,2011,215000,1199,7,35,2
14304,17500,2013,116586,1598,7,35,0
14305,86500,2014,362000,1968,7,30,2
14306,4500,2000,242336,1896,7,39,0
14307,25900,2009,235064,1598,7,16,2
14308,43900,2012,165000,1968,7,38,2
14309,73800,2016,184500,1798,1,32,2
14310,128500,2022,1,1498,1,41,0
14311,4950,1999,308000,1984,1,4,1
14312,41500,2013,180000,1968,7,32,2
14313,8500,2005,345000,1896,7,32,2
14314,33900,2012,177000,1600,7,16,2
14315,37900,2013,199000,1968,7,32,2
14316,19999,2010,332298,1968,7,32,0
14317,74415,2017,205000,1968,7,32,2
14318,87900,2018,65000,1984,1,16,2
14319,88999,2018,179960,1968,7,16,2
14320,119500,2020,52000,1498,1,41,2
14321,31000,2002,511000,2461,7,9,0
14322,23500,2011,223000,1390,1,16,1
14323,29800,2012,190000,1598,7,16,2
14324,67600,1998,234700,2461,7,9,0
14325,4200,1999,231000,1896,7,16,1
14326,19900,2009,274663,1968,7,16,0
14327,32900,2012,214000,1600,7,16,2
14328,79900,2018,171000,1968,7,32,1
14329,187900,2023,1,1498,1,44,0
14330,15300,2011,147000,1598,7,16,0
14331,65900,2015,149750,1968,7,32,2
14332,97000,2016,119000,1968,7,32,3
14333,15900,2008,332000,1896,7,32,2
14334,8490,2005,229000,1598,1,16,0
14335,19900,2011,215000,1199,7,35,2
14336,17500,2013,116586,1598,7,35,0
14337,86500,2014,362000,1968,7,30,2
14338,4500,2000,242336,1896,7,39,0
14339,25900,2009,235064,1598,7,16,2
14340,43900,2012,165000,1968,7,38,2
14341,73800,2016,184500,1798,1,32,2
14342,128500,2022,1,1498,1,41,0
14343,4950,1999,308000,1984,1,4,1
14344,41500,2013,180000,1968,7,32,2
14345,8500,2005,345000,1896,7,32,2
14346,33900,2012,177000,1600,7,16,2
14347,37900,2013,199000,1968,7,32,2
14348,19999,2010,332298,1968,7,32,0
14349,74415,2017,205000,1968,7,32,2
14350,87900,2018,65000,1984,1,16,2
14351,88999,2018,179960,1968,7,16,2
14352,119500,2020,52000,1498,1,41,2
14353,31000,2002,511000,2461,7,9,0
14354,23500,2011,223000,1390,1,16,1
14355,29800,2012,190000,1598,7,16,2
14356,67600,1998,234700,2461,7,9,0
14357,4200,1999,231000,1896,7,16,1
14358,19900,2009,274663,1968,7,16,0
14359,32900,2012,214000,1600,7,16,2
14360,79900,2018,171000,1968,7,32,1
14361,187900,2023,1,1498,1,44,0
14362,15300,2011,147000,1598,7,16,0
14363,65900,2015,149750,1968,7,32,2
14364,97000,2016,119000,1968,7,32,3
14365,15900,2008,332000,1896,7,32,2
14366,8490,2005,229000,1598,1,16,0
14367,19900,2011,215000,1199,7,35,2
14368,17500,2013,116586,1598,7,35,0
14369,86500,2014,362000,1968,7,30,2
14370,4500,2000,242336,1896,7,39,0
14371,25900,2009,235064,1598,7,16,2
14372,43900,2012,165000,1968,7,38,2
14373,73800,2016,184500,1798,1,32,2
14374,128500,2022,1,1498,1,41,0
14375,4950,1999,308000,1984,1,4,1
14376,41500,2013,180000,1968,7,32,2
14377,8500,2005,345000,1896,7,32,2
14378,33900,2012,177000,1600,7,16,2
14379,37900,2013,199000,1968,7,32,2
14380,19999,2010,332298,1968,7,32,0
14381,74415,2017,205000,1968,7,32,2
14382,87900,2018,65000,1984,1,16,2
14383,88999,2018,179960,1968,7,16,2
14384,119500,2020,52000,1498,1,41,2
14385,31000,2002,511000,2461,7,9,0
14386,23500,2011,223000,1390,1,16,1
14387,29800,2012,190000,1598,7,16,2
14388,67600,1998,234700,2461,7,9,0
14389,4200,1999,231000,1896,7,16,1
14390,19900,2009,274663,1968,7,16,0
14391,32900,2012,214000,1600,7,16,2
14392,79900,2018,171000,1968,7,32,1
14393,187900,2023,1,1498,1,44,0
14394,15300,2011,147000,1598,7,16,0
14395,65900,2015,149750,1968,7,32,2
14396,97000,2016,119000,1968,7,32,3
14397,15900,2008,332000,1896,7,32,2
14398,19900,2011,215000,1199,7,35,2
14399,8490,2005,229000,1598,1,16,0
14400,17500,2013,116586,1598,7,35,0
14401,86500,2014,362000,1968,7,30,2
14402,4500,2000,242336,1896,7,39,0
14403,25900,2009,235064,1598,7,16,2
14404,43900,2012,165000,1968,7,38,2
14405,73800,2016,184500,1798,1,32,2
14406,128500,2022,1,1498,1,41,0
14407,4950,1999,308000,1984,1,4,1
14408,41500,2013,180000,1968,7,32,2
14409,8500,2005,345000,1896,7,32,2
14410,33900,2012,177000,1600,7,16,2
14411,37900,2013,199000,1968,7,32,2
14412,19999,2010,332298,1968,7,32,0
14413,74415,2017,205000,1968,7,32,2
14414,87900,2018,65000,1984,1,16,2
14415,88999,2018,179960,1968,7,16,2
14416,119500,2020,52000,1498,1,41,2
14417,31000,2002,511000,2461,7,9,0
14418,23500,2011,223000,1390,1,16,1
14419,29800,2012,190000,1598,7,16,2
14420,67600,1998,234700,2461,7,9,0
14421,4200,1999,231000,1896,7,16,1
14422,19900,2009,274663,1968,7,16,0
14423,32900,2012,214000,1600,7,16,2
14424,79900,2018,171000,1968,7,32,1
14425,187900,2023,1,1498,1,44,0
14426,15300,2011,147000,1598,7,16,0
14427,65900,2015,149750,1968,7,32,2
14428,97000,2016,119000,1968,7,32,3
14429,15900,2008,332000,1896,7,32,2
14430,8490,2005,229000,1598,1,16,0
14431,19900,2011,215000,1199,7,35,2
14432,17500,2013,116586,1598,7,35,0
14433,86500,2014,362000,1968,7,30,2
14434,4500,2000,242336,1896,7,39,0
14435,25900,2009,235064,1598,7,16,2
14436,43900,2012,165000,1968,7,38,2
14437,73800,2016,184500,1798,1,32,2
14438,128500,2022,1,1498,1,41,0
14439,4950,1999,308000,1984,1,4,1
14440,41500,2013,180000,1968,7,32,2
14441,8500,2005,345000,1896,7,32,2
14442,33900,2012,177000,1600,7,16,2
14443,37900,2013,199000,1968,7,32,2
14444,19999,2010,332298,1968,7,32,0
14445,74415,2017,205000,1968,7,32,2
14446,87900,2018,65000,1984,1,16,2
14447,88999,2018,179960,1968,7,16,2
14448,119500,2020,52000,1498,1,41,2
14449,31000,2002,511000,2461,7,9,0
14450,23500,2011,223000,1390,1,16,1
14451,29800,2012,190000,1598,7,16,2
